date_and_time	parameter	http_code	responds_time	days_requested	days_received
2018-01-21 21:38:05	sdfsw	200	0.814564	21	21
2018-01-21 21:23:06	sd	200	0.407126	21	21
2018-01-21 21:23:05	sdfsw	200	0.477515	21	21
2018-01-21 21:23:05	tm	200	0.398906	21	19
2018-01-21 21:08:09	tm	200	0.398164	21	19
2018-01-21 21:08:09	sd	200	0.413196	21	21
2018-01-21 21:08:08	sdfsw	200	0.581547	21	21
2018-01-21 20:53:06	sd	200	0.391123	21	21
2018-01-21 20:53:05	sdfsw	200	0.530892	21	21
2018-01-21 20:53:05	tm	200	0.394689	21	19
2018-01-21 20:38:13	tm	200	0.38569	21	19
2018-01-21 20:38:13	sd	200	0.411501	21	21
2018-01-21 20:38:12	sdfsw	200	0.473062	21	21
2018-01-21 20:23:08	sd	200	0.377157	21	21
2018-01-21 20:23:05	tm	200	0.722512	21	19
2018-01-21 20:23:04	sdfsw	200	0.571681	21	21
2018-01-21 20:08:08	sd	200	0.391672	21	21
2018-01-21 20:08:07	sdfsw	200	0.703181	21	21
2018-01-21 20:08:07	tm	200	0.397865	21	19
2018-01-21 19:53:06	tm	200	0.411224	21	19
2018-01-21 19:53:06	sd	200	0.389235	21	21
2018-01-21 19:53:05	sdfsw	200	0.581804	21	21
2018-01-21 19:38:14	sd	200	0.388657	21	21
2018-01-21 19:38:13	sdfsw	200	0.570215	21	21
2018-01-21 19:38:13	tm	200	0.399986	21	19
2018-01-21 19:23:07	sd	200	0.382436	21	21
2018-01-21 19:23:06	sdfsw	200	0.587494	21	21
2018-01-21 19:23:06	tm	200	0.390275	21	19
2018-01-21 19:08:09	tm	200	0.408035	21	19
2018-01-21 19:08:09	sd	200	0.409773	21	21
2018-01-21 19:08:08	sdfsw	200	0.503184	21	21
2018-01-21 18:53:13	tm	200	0.373234	21	19
2018-01-21 18:53:13	sd	200	0.412878	21	21
2018-01-21 18:53:12	sdfsw	200	0.589996	21	21
2018-01-21 18:38:15	tm	200	0.37368	21	19
2018-01-21 18:38:15	sd	200	0.481937	21	21
2018-01-21 18:38:14	sdfsw	200	0.592878	21	21
2018-01-21 18:23:07	tm	200	0.378291	21	19
2018-01-21 18:23:07	sd	200	0.380953	21	21
2018-01-21 18:23:04	sdfsw	200	0.876109	21	21
2018-01-21 18:08:08	tm	200	0.533336	21	19
2018-01-21 18:08:08	sd	200	0.398414	21	21
2018-01-21 18:08:07	sdfsw	200	0.545187	21	21
2018-01-21 17:53:10	tm	200	0.387075	21	19
2018-01-21 17:53:10	sd	200	0.382877	21	21
2018-01-21 17:53:07	sdfsw	200	0.827469	21	21
2018-01-21 17:38:17	sd	200	0.413975	21	21
2018-01-21 17:38:16	tm	200	0.423561	21	19
2018-01-21 17:38:15	sdfsw	200	0.650868	21	21
2018-01-21 17:23:09	sd	200	0.402938	21	21
2018-01-21 17:23:08	sdfsw	200	0.574778	21	21
2018-01-21 17:23:08	tm	200	0.383293	21	19
2018-01-21 17:08:14	tm	200	0.385006	21	19
2018-01-21 17:08:14	sd	200	0.41679	21	21
2018-01-21 17:08:13	sdfsw	200	0.574864	21	21
2018-01-21 16:53:06	tm	200	0.37698	21	19
2018-01-21 16:53:06	sd	200	0.396075	21	21
2018-01-21 16:53:05	sdfsw	200	0.717799	21	21
2018-01-21 16:38:16	tm	200	0.416882	21	19
2018-01-21 16:38:16	sd	200	0.372036	21	21
2018-01-21 16:38:15	sdfsw	200	0.543443	21	21
2018-01-21 16:23:07	tm	200	0.406514	21	19
2018-01-21 16:23:07	sd	200	0.399892	21	21
2018-01-21 16:23:06	sdfsw	200	0.587375	21	21
2018-01-21 16:08:09	tm	200	0.390693	21	19
2018-01-21 16:08:09	sd	200	0.403687	21	21
2018-01-21 16:08:08	sdfsw	200	0.563579	21	21
2018-01-21 15:53:11	sdfsw	200	0.529179	21	21
2018-01-21 15:53:11	tm	200	0.390789	21	19
2018-01-21 15:53:11	sd	200	0.384794	21	21
2018-01-21 15:38:14	tm	200	0.39429	21	20
2018-01-21 15:38:14	sd	200	0.370988	21	21
2018-01-21 15:38:11	sdfsw	200	0.920388	21	21
2018-01-21 15:23:05	sd	200	0.421507	21	21
2018-01-21 15:23:04	sdfsw	200	0.566207	21	21
2018-01-21 15:23:04	tm	200	0.359726	21	20
2018-01-21 15:08:08	tm	200	0.419662	21	20
2018-01-21 15:08:08	sd	200	0.534416	21	21
2018-01-21 15:08:07	sdfsw	200	0.578301	21	21
2018-01-21 14:53:07	tm	200	0.391219	21	20
2018-01-21 14:53:07	sd	200	0.41456	21	21
2018-01-21 14:53:06	sdfsw	200	0.48324	21	21
2018-01-21 14:38:12	sd	200	0.41392	21	21
2018-01-21 14:38:11	sdfsw	200	0.53191	21	21
2018-01-21 14:38:11	tm	200	0.373911	21	20
2018-01-21 14:23:11	tm	200	0.419653	21	20
2018-01-21 14:23:11	sd	200	0.408672	21	21
2018-01-21 14:23:10	sdfsw	200	0.572401	21	21
2018-01-21 14:08:07	tm	200	0.390383	21	20
2018-01-21 14:08:07	sd	200	0.397096	21	21
2018-01-21 14:08:06	sdfsw	200	0.456167	21	21
2018-01-21 13:53:05	tm	200	0.39562	21	20
2018-01-21 13:53:05	sd	200	0.385022	21	21
2018-01-21 13:53:04	sdfsw	200	0.442364	21	21
2018-01-21 13:38:07	sd	200	0.369576	21	21
2018-01-21 13:38:06	sdfsw	200	0.5087	21	21
2018-01-21 13:38:06	tm	200	0.37856	21	20
2018-01-21 13:23:05	sd	200	0.409975	21	21
2018-01-21 13:23:04	sdfsw	200	0.555899	21	21
2018-01-21 13:23:04	tm	200	0.409266	21	20
2018-01-21 13:08:08	tm	200	0.405437	21	20
2018-01-21 13:08:08	sd	200	0.413485	21	21
2018-01-21 13:08:07	sdfsw	200	0.597646	21	21
2018-01-21 12:53:06	tm	200	0.401821	21	20
2018-01-21 12:53:06	sd	200	0.373793	21	21
2018-01-21 12:53:05	sdfsw	200	0.446169	21	21
2018-01-21 12:38:10	tm	200	0.410381	21	20
2018-01-21 12:38:10	sd	200	0.392299	21	21
2018-01-21 12:38:07	sdfsw	200	0.833234	21	21
2018-01-21 12:23:18	tm	200	0.381444	21	20
2018-01-21 12:23:18	sd	200	0.363993	21	21
2018-01-21 12:23:15	sdfsw	200	0.817345	21	21
2018-01-21 12:08:12	sd	200	0.401957	21	21
2018-01-21 12:08:11	sdfsw	200	0.530165	21	21
2018-01-21 12:08:11	tm	200	0.380683	21	20
2018-01-21 11:53:06	tm	200	0.400001	21	20
2018-01-21 11:53:06	sd	200	0.392488	21	21
2018-01-21 11:53:05	sdfsw	200	0.549208	21	21
2018-01-21 11:38:11	sd	200	0.390041	21	21
2018-01-21 11:38:10	tm	200	0.390063	21	20
2018-01-21 11:38:09	sdfsw	200	0.49499	21	21
2018-01-21 11:23:08	tm	200	0.385953	21	20
2018-01-21 11:23:08	sd	200	0.393259	21	21
2018-01-21 11:23:07	sdfsw	200	0.597839	21	21
2018-01-21 11:08:09	sd	200	0.390314	21	21
2018-01-21 11:08:08	sdfsw	200	0.468431	21	21
2018-01-21 11:08:08	tm	200	0.402363	21	20
2018-01-21 10:53:13	tm	200	0.443961	21	19
2018-01-21 10:53:13	sd	200	0.397283	21	21
2018-01-21 10:53:12	sdfsw	200	0.577907	21	21
2018-01-21 10:38:14	sd	200	0.399352	21	21
2018-01-21 10:38:13	sdfsw	200	0.504514	21	21
2018-01-21 10:38:13	tm	200	0.366287	21	19
2018-01-21 10:23:15	tm	200	0.379739	21	19
2018-01-21 10:23:15	sd	200	0.408517	21	21
2018-01-21 10:23:14	sdfsw	200	0.566212	21	21
2018-01-21 10:08:08	tm	200	0.393694	21	19
2018-01-21 10:08:08	sd	200	0.379049	21	21
2018-01-21 10:08:07	sdfsw	200	0.615242	21	21
2018-01-21 09:53:07	tm	200	0.382929	21	20
2018-01-21 09:53:07	sd	200	0.398162	21	21
2018-01-21 09:53:06	sdfsw	200	0.512456	21	21
2018-01-21 09:38:14	tm	200	0.519849	21	20
2018-01-21 09:38:14	sd	200	0.39135	21	21
2018-01-21 09:38:13	sdfsw	200	0.467008	21	20
2018-01-21 09:23:13	sd	200	0.379538	21	21
2018-01-21 09:23:12	sdfsw	200	0.541165	21	20
2018-01-21 09:23:12	tm	200	0.583645	21	20
2018-01-21 09:08:09	tm	200	0.399145	21	20
2018-01-21 09:08:09	sd	200	0.409971	21	21
2018-01-21 09:08:08	sdfsw	200	0.501451	21	21
2018-01-21 08:53:07	sd	200	0.403863	21	21
2018-01-21 08:53:06	sdfsw	200	0.494598	21	21
2018-01-21 08:53:06	tm	200	0.381539	21	20
2018-01-21 08:38:15	sd	200	0.378347	21	21
2018-01-21 08:38:12	tm	200	0.710707	21	20
2018-01-21 08:38:11	sdfsw	200	0.595409	21	21
2018-01-21 08:23:13	sd	200	0.403791	21	21
2018-01-21 08:23:12	sdfsw	200	0.4861	21	21
2018-01-21 08:23:12	tm	200	0.395289	21	20
2018-01-21 08:10:04	sd	200	0.693446	21	21
2018-01-21 08:09:09	tm	200	0.298429	21	19
2018-01-21 08:08:08	sdfsw	200	0.564549	21	0
2018-01-21 07:53:09	sd	200	0.387795	21	21
2018-01-21 07:53:08	sdfsw	200	0.545825	21	21
2018-01-21 07:53:08	tm	200	0.390852	21	19
2018-01-21 07:38:08	sd	200	0.383821	21	21
2018-01-21 07:38:07	sdfsw	200	0.52103	21	21
2018-01-21 07:38:07	tm	200	0.385706	21	19
2018-01-21 07:23:06	sd	200	0.384268	21	21
2018-01-21 07:23:05	sdfsw	200	0.456859	21	21
2018-01-21 07:23:05	tm	200	0.403756	21	19
2018-01-21 07:08:08	sd	200	0.411793	21	21
2018-01-21 07:08:07	sdfsw	200	0.561244	21	21
2018-01-21 07:08:07	tm	200	0.393742	21	19
2018-01-21 06:53:12	sd	200	0.506815	21	21
2018-01-21 06:53:11	tm	200	0.462817	21	19
2018-01-21 06:53:10	sdfsw	200	0.576361	21	21
2018-01-21 06:38:08	tm	200	0.388485	21	19
2018-01-21 06:38:08	sd	200	0.398583	21	21
2018-01-21 06:38:05	sdfsw	200	0.770124	21	21
2018-01-21 06:23:12	sd	200	0.406286	21	21
2018-01-21 06:23:11	sdfsw	200	0.734458	21	21
2018-01-21 06:23:11	tm	200	0.425313	21	19
2018-01-21 06:08:12	tm	200	0.447676	21	19
2018-01-21 06:08:12	sd	200	0.391178	21	21
2018-01-21 06:08:11	sdfsw	200	0.47449	21	21
2018-01-21 05:53:05	tm	200	0.379489	21	19
2018-01-21 05:53:05	sd	200	0.374122	21	21
2018-01-21 05:53:04	sdfsw	200	0.561605	21	21
2018-01-21 05:38:07	tm	200	0.415254	21	19
2018-01-21 05:38:07	sd	200	0.382816	21	21
2018-01-21 05:38:04	sdfsw	200	0.736105	21	21
2018-01-21 05:23:11	tm	200	0.445884	21	19
2018-01-21 05:23:11	sd	200	0.450265	21	21
2018-01-21 05:23:10	sdfsw	200	0.581523	21	21
2018-01-21 05:09:20	sd	200	0.235122	21	21
2018-01-21 05:08:20	tm	200	0.405996	21	0
2018-01-21 05:08:05	sdfsw	200	0.663378	21	21
2018-01-21 04:53:13	sd	200	0.432743	21	21
2018-01-21 04:53:12	tm	200	0.435487	21	19
2018-01-21 04:53:11	sdfsw	200	0.895761	21	21
2018-01-21 04:40:04	sd	200	0.777521	21	21
2018-01-21 04:39:11	tm	200	0.176214	21	19
2018-01-21 04:38:10	sdfsw	200	0.059483	21	0
2018-01-21 04:23:11	sd	200	0.423933	21	21
2018-01-21 04:23:10	tm	200	0.416927	21	19
2018-01-21 04:23:09	sdfsw	200	0.745915	21	21
2018-01-21 04:10:04	sd	200	0.881425	21	21
2018-01-21 04:09:10	tm	200	0.984995	21	19
2018-01-21 04:08:09	sdfsw	200	0.629614	21	0
2018-01-21 03:53:12	sd	200	0.545792	21	20
2018-01-21 03:53:11	sdfsw	200	0.664557	21	20
2018-01-21 03:53:11	tm	200	0.509593	21	19
2018-01-21 03:39:40	sd	200	0.678237	21	20
2018-01-21 03:38:40	tm	200	0.404768	21	0
2018-01-21 03:38:06	sdfsw	200	0.278434	21	20
2018-01-21 03:23:12	sd	200	0.47471	21	20
2018-01-21 03:23:11	sdfsw	200	0.57915	21	20
2018-01-21 03:23:11	tm	200	0.452769	21	19
2018-01-21 03:09:40	sd	200	0.497708	21	20
2018-01-21 03:08:40	tm	200	0.399889	21	0
2018-01-21 03:08:05	sdfsw	200	0.222687	21	20
2018-01-21 02:53:05	tm	200	0.383705	21	19
2018-01-21 02:53:05	sd	200	0.405066	21	20
2018-01-21 02:53:04	sdfsw	200	0.70087	21	20
2018-01-21 02:38:07	tm	200	0.524773	21	19
2018-01-21 02:38:07	sd	200	0.420138	21	20
2018-01-21 02:38:04	sdfsw	200	0.748618	21	20
2018-01-21 02:23:06	sd	200	0.41249	21	20
2018-01-21 02:23:05	sdfsw	200	0.615174	21	20
2018-01-21 02:23:05	tm	200	0.412621	21	19
2018-01-21 02:08:07	sd	200	0.426803	21	20
2018-01-21 02:08:06	sdfsw	200	0.544671	21	20
2018-01-21 02:08:06	tm	200	0.408123	21	19
2018-01-21 01:53:05	tm	200	0.391801	21	19
2018-01-21 01:53:05	sd	200	0.410848	21	20
2018-01-21 01:53:04	sdfsw	200	0.580946	21	20
2018-01-21 01:38:09	sd	200	0.39242	21	20
2018-01-21 01:38:08	tm	200	0.404802	21	19
2018-01-21 01:38:05	sdfsw	200	0.857572	21	20
2018-01-21 01:23:15	sd	200	0.385653	21	20
2018-01-21 01:23:14	sdfsw	200	0.557157	21	20
2018-01-21 01:23:14	tm	200	0.414924	21	19
2018-01-21 01:08:08	tm	200	0.399325	21	19
2018-01-21 01:08:08	sd	200	0.407667	21	20
2018-01-21 01:08:07	sdfsw	200	0.520899	21	20
2018-01-21 00:53:07	tm	200	0.396467	21	19
2018-01-21 00:53:07	sd	200	0.396548	21	20
2018-01-21 00:53:06	sdfsw	200	0.505428	21	20
2018-01-21 00:38:08	sd	200	0.401638	21	20
2018-01-21 00:38:07	sdfsw	200	0.469714	21	20
2018-01-21 00:38:07	tm	200	0.407799	21	19
2018-01-21 00:23:08	tm	200	0.398072	21	19
2018-01-21 00:23:08	sd	200	0.40305	21	20
2018-01-21 00:23:07	sdfsw	200	0.585679	21	20
2018-01-21 00:09:40	sd	200	0.355634	21	20
2018-01-21 00:08:40	tm	200	0.412256	21	0
2018-01-21 00:08:06	sdfsw	200	0.742279	21	20
2018-01-20 23:53:12	tm	200	0.396998	21	20
2018-01-20 23:53:12	sd	200	0.408969	21	21
2018-01-20 23:53:11	sdfsw	200	0.599643	21	21
2018-01-20 23:38:07	tm	200	0.383384	21	20
2018-01-20 23:38:07	sd	200	0.407886	21	21
2018-01-20 23:38:04	sdfsw	200	0.898867	21	21
2018-01-20 23:23:13	sd	200	0.389458	21	21
2018-01-20 23:23:12	tm	200	0.421585	21	20
2018-01-20 23:23:09	sdfsw	200	0.800742	21	21
2018-01-20 23:08:06	tm	200	0.396655	21	20
2018-01-20 23:08:06	sd	200	0.390239	21	21
2018-01-20 23:08:05	sdfsw	200	0.545534	21	21
2018-01-20 22:53:12	sd	200	0.405329	21	21
2018-01-20 22:53:11	sdfsw	200	0.58723	21	21
2018-01-20 22:53:11	tm	200	0.401916	21	20
2018-01-20 22:38:11	sd	200	0.388431	21	21
2018-01-20 22:38:10	sdfsw	200	0.474675	21	21
2018-01-20 22:38:10	tm	200	0.388543	21	20
2018-01-20 22:23:05	tm	200	0.384557	21	20
2018-01-20 22:23:05	sd	200	0.386061	21	21
2018-01-20 22:23:04	sdfsw	200	0.464127	21	21
2018-01-20 22:08:06	tm	200	0.383205	21	20
2018-01-20 22:08:06	sd	200	0.393213	21	21
2018-01-20 22:08:05	sdfsw	200	0.458457	21	21
2018-01-20 21:53:04	tm	200	0.390223	21	20
2018-01-20 21:53:04	sd	200	0.388067	21	21
2018-01-20 21:53:03	sdfsw	200	0.646421	21	21
2018-01-20 21:38:15	tm	200	0.40626	21	20
2018-01-20 21:38:15	sd	200	0.403725	21	21
2018-01-20 21:38:14	sdfsw	200	0.577652	21	21
2018-01-20 21:23:05	tm	200	0.389962	21	20
2018-01-20 21:23:05	sd	200	0.405874	21	21
2018-01-20 21:23:04	sdfsw	200	0.466953	21	21
2018-01-20 21:08:08	tm	200	0.395783	21	20
2018-01-20 21:08:08	sd	200	0.393296	21	21
2018-01-20 21:08:07	sdfsw	200	0.587754	21	21
2018-01-20 20:53:06	tm	200	0.396694	21	20
2018-01-20 20:53:06	sd	200	0.40197	21	21
2018-01-20 20:53:05	sdfsw	200	0.487154	21	21
2018-01-20 20:38:13	sd	200	0.426231	21	21
2018-01-20 20:38:12	tm	200	0.538486	21	20
2018-01-20 20:38:11	sdfsw	200	0.445047	21	21
2018-01-20 20:23:13	sd	200	0.408093	21	21
2018-01-20 20:23:12	sdfsw	200	0.561781	21	21
2018-01-20 20:23:12	tm	200	0.392151	21	20
2018-01-20 20:08:09	tm	200	0.38687	21	20
2018-01-20 20:08:09	sd	200	0.413265	21	21
2018-01-20 20:08:08	sdfsw	200	0.627346	21	21
2018-01-20 19:53:07	tm	200	0.421312	21	20
2018-01-20 19:53:07	sd	200	0.397622	21	21
2018-01-20 19:53:06	sdfsw	200	0.538824	21	21
2018-01-20 19:38:11	sd	200	0.421441	21	21
2018-01-20 19:38:10	tm	200	0.525373	21	20
2018-01-20 19:38:09	sdfsw	200	0.592623	21	21
2018-01-20 19:23:12	tm	200	0.412518	21	20
2018-01-20 19:23:12	sd	200	0.421022	21	21
2018-01-20 19:23:11	sdfsw	200	0.576094	21	21
2018-01-20 19:08:10	tm	200	0.41693	21	20
2018-01-20 19:08:10	sd	200	0.419	21	21
2018-01-20 19:08:09	sdfsw	200	0.674458	21	21
2018-01-20 18:53:06	tm	200	0.400983	21	20
2018-01-20 18:53:06	sd	200	0.397333	21	21
2018-01-20 18:53:05	sdfsw	200	0.571844	21	21
2018-01-20 18:38:08	tm	200	0.40499	21	20
2018-01-20 18:38:08	sd	200	0.413937	21	21
2018-01-20 18:38:07	sdfsw	200	0.688477	21	21
2018-01-20 18:23:04	tm	200	0.40728	21	20
2018-01-20 18:23:04	sd	200	0.412253	21	21
2018-01-20 18:23:03	sdfsw	200	0.573424	21	21
2018-01-20 18:08:08	sd	200	0.413626	21	21
2018-01-20 18:08:07	sdfsw	200	0.577671	21	21
2018-01-20 18:08:07	tm	200	0.407095	21	20
2018-01-20 17:53:06	tm	200	0.41378	21	20
2018-01-20 17:53:06	sd	200	0.420672	21	21
2018-01-20 17:53:05	sdfsw	200	0.553019	21	21
2018-01-20 17:38:08	tm	200	0.399662	21	20
2018-01-20 17:38:08	sd	200	0.422366	21	21
2018-01-20 17:38:07	sdfsw	200	0.563588	21	21
2018-01-20 17:23:16	sd	200	0.402854	21	21
2018-01-20 17:23:15	sdfsw	200	0.498567	21	21
2018-01-20 17:23:15	tm	200	0.415165	21	20
2018-01-20 17:08:16	tm	200	0.395934	21	20
2018-01-20 17:08:16	sd	200	0.419855	21	21
2018-01-20 17:08:15	sdfsw	200	0.603845	21	21
2018-01-20 16:53:06	tm	200	0.41164	21	20
2018-01-20 16:53:06	sd	200	0.427063	21	21
2018-01-20 16:53:05	sdfsw	200	0.47467	21	21
2018-01-20 16:38:11	sd	200	0.407487	21	21
2018-01-20 16:38:10	tm	200	0.420278	21	20
2018-01-20 16:38:08	sdfsw	200	0.768327	21	21
2018-01-20 16:23:05	tm	200	0.423309	21	20
2018-01-20 16:23:05	sd	200	0.383406	21	21
2018-01-20 16:23:04	sdfsw	200	0.545147	21	21
2018-01-20 16:08:09	sd	200	0.372085	21	21
2018-01-20 16:08:08	sdfsw	200	0.573276	21	21
2018-01-20 16:08:08	tm	200	0.372795	21	20
2018-01-20 15:53:06	tm	200	0.386133	21	20
2018-01-20 15:53:06	sd	200	0.40967	21	21
2018-01-20 15:53:05	sdfsw	200	0.546327	21	21
2018-01-20 15:38:13	sd	200	0.387823	21	21
2018-01-20 15:38:12	sdfsw	200	0.523231	21	21
2018-01-20 15:38:12	tm	200	0.389272	21	20
2018-01-20 15:23:12	sd	200	0.367162	21	21
2018-01-20 15:23:11	sdfsw	200	0.559814	21	21
2018-01-20 15:23:11	tm	200	0.379697	21	20
2018-01-20 15:08:08	sd	200	0.390997	21	21
2018-01-20 15:08:07	sdfsw	200	0.621695	21	21
2018-01-20 15:08:07	tm	200	0.392573	21	20
2018-01-20 14:53:06	sd	200	0.447855	21	21
2018-01-20 14:53:05	sdfsw	200	0.575664	21	21
2018-01-20 14:53:05	tm	200	0.414325	21	20
2018-01-20 14:38:07	tm	200	0.41165	21	20
2018-01-20 14:38:07	sd	200	0.403562	21	21
2018-01-20 14:38:06	sdfsw	200	0.519777	21	21
2018-01-20 14:23:06	tm	200	0.421655	21	20
2018-01-20 14:23:06	sd	200	0.378034	21	21
2018-01-20 14:23:05	sdfsw	200	0.606993	21	21
2018-01-20 14:08:06	tm	200	0.383158	21	20
2018-01-20 14:08:06	sd	200	0.373662	21	21
2018-01-20 14:08:05	sdfsw	200	0.469368	21	21
2018-01-20 13:53:07	sd	200	0.372768	21	21
2018-01-20 13:53:06	sdfsw	200	0.482586	21	21
2018-01-20 13:53:06	tm	200	0.39921	21	20
2018-01-20 13:38:06	sd	200	0.438806	21	21
2018-01-20 13:38:05	sdfsw	200	0.450874	21	21
2018-01-20 13:38:05	tm	200	0.386268	21	20
2018-01-20 13:23:05	sd	200	0.386136	21	21
2018-01-20 13:23:04	sdfsw	200	0.545634	21	21
2018-01-20 13:23:04	tm	200	0.399252	21	20
2018-01-20 13:08:08	sd	200	0.399662	21	21
2018-01-20 13:08:07	sdfsw	200	0.419834	21	21
2018-01-20 13:08:07	tm	200	0.437532	21	20
2018-01-20 12:53:07	sd	200	0.514725	21	21
2018-01-20 12:53:06	sdfsw	200	0.475211	21	21
2018-01-20 12:53:06	tm	200	0.39219	21	20
2018-01-20 12:38:09	tm	200	0.383403	21	20
2018-01-20 12:38:09	sd	200	0.381941	21	21
2018-01-20 12:38:08	sdfsw	200	0.543432	21	21
2018-01-20 12:23:16	tm	200	0.402172	21	20
2018-01-20 12:23:16	sd	200	0.382224	21	21
2018-01-20 12:23:15	sdfsw	200	0.598199	21	21
2018-01-20 12:08:14	tm	200	0.397268	21	20
2018-01-20 12:08:14	sd	200	0.395494	21	21
2018-01-20 12:08:13	sdfsw	200	0.471683	21	21
2018-01-20 11:53:11	tm	200	0.387874	21	20
2018-01-20 11:53:11	sd	200	0.374786	21	21
2018-01-20 11:53:10	sdfsw	200	0.574529	21	21
2018-01-20 11:38:22	sd	200	0.393395	21	21
2018-01-20 11:38:16	tm	200	0.388007	21	20
2018-01-20 11:38:15	sdfsw	200	0.530915	21	21
2018-01-20 11:23:10	tm	200	0.396611	21	20
2018-01-20 11:23:10	sd	200	0.381505	21	21
2018-01-20 11:23:09	sdfsw	200	0.552385	21	21
2018-01-20 11:08:15	tm	200	0.368773	21	20
2018-01-20 11:08:15	sd	200	0.382337	21	21
2018-01-20 11:08:14	sdfsw	200	0.57145	21	21
2018-01-20 10:53:07	tm	200	0.390402	21	20
2018-01-20 10:53:07	sd	200	0.393347	21	21
2018-01-20 10:53:06	sdfsw	200	0.555934	21	21
2018-01-20 10:38:14	sd	200	0.389381	21	21
2018-01-20 10:38:13	sdfsw	200	0.488172	21	21
2018-01-20 10:38:13	tm	200	0.417471	21	20
2018-01-20 10:23:13	sd	200	0.502701	21	21
2018-01-20 10:23:12	sdfsw	200	0.618155	21	21
2018-01-20 10:23:12	tm	200	0.401973	21	20
2018-01-20 10:08:09	sd	200	0.389948	21	21
2018-01-20 10:08:08	sdfsw	200	0.563619	21	21
2018-01-20 10:08:08	tm	200	0.378122	21	20
2018-01-20 09:53:07	tm	200	0.424992	21	20
2018-01-20 09:53:07	sd	200	0.490202	21	21
2018-01-20 09:53:06	sdfsw	200	0.543477	21	21
2018-01-20 09:38:17	sd	200	0.384106	21	21
2018-01-20 09:38:16	tm	200	0.383887	21	20
2018-01-20 09:38:13	sdfsw	200	0.898969	21	21
2018-01-20 09:23:10	tm	200	0.387597	21	20
2018-01-20 09:23:10	sd	200	0.361843	21	21
2018-01-20 09:23:09	sdfsw	200	0.538992	21	21
2018-01-20 09:08:09	sd	200	0.366329	21	21
2018-01-20 09:08:08	sdfsw	200	0.462781	21	21
2018-01-20 09:08:08	tm	200	0.388202	21	20
2018-01-20 08:53:13	sd	200	0.375342	21	21
2018-01-20 08:53:12	sdfsw	200	0.463452	21	21
2018-01-20 08:53:12	tm	200	0.386626	21	20
2018-01-20 08:38:16	sd	200	0.427438	21	21
2018-01-20 08:38:15	tm	200	0.53945	21	20
2018-01-20 08:38:12	sdfsw	200	0.730356	21	21
2018-01-20 08:23:07	tm	200	0.386245	21	20
2018-01-20 08:23:07	sd	200	0.393613	21	21
2018-01-20 08:23:06	sdfsw	200	0.556199	21	21
2018-01-20 08:10:04	sd	200	0.051695	21	21
2018-01-20 08:09:08	tm	200	0.897105	21	20
2018-01-20 08:08:07	sdfsw	200	0.569355	21	0
2018-01-20 07:53:09	sd	200	0.478317	21	21
2018-01-20 07:53:08	tm	200	0.386628	21	20
2018-01-20 07:53:07	sdfsw	200	0.583788	21	21
2018-01-20 07:38:07	sd	200	0.401956	21	21
2018-01-20 07:38:06	sdfsw	200	0.56032	21	21
2018-01-20 07:38:06	tm	200	0.394855	21	20
2018-01-20 07:23:10	sd	200	0.39034	21	21
2018-01-20 07:23:09	sdfsw	200	0.46513	21	21
2018-01-20 07:23:09	tm	200	0.393982	21	20
2018-01-20 07:08:10	tm	200	0.383503	21	20
2018-01-20 07:08:10	sd	200	0.378127	21	21
2018-01-20 07:08:09	sdfsw	200	0.507182	21	21
2018-01-20 06:53:09	tm	200	0.385561	21	20
2018-01-20 06:53:09	sd	200	0.398463	21	21
2018-01-20 06:53:08	sdfsw	200	0.565941	21	21
2018-01-20 06:38:08	sd	200	0.377557	21	21
2018-01-20 06:38:07	tm	200	0.394717	21	20
2018-01-20 06:38:04	sdfsw	200	0.95487	21	21
2018-01-20 06:23:04	tm	200	0.379356	21	20
2018-01-20 06:23:04	sd	200	0.38138	21	21
2018-01-20 06:23:03	sdfsw	200	0.536574	21	21
2018-01-20 06:08:07	sd	200	0.404372	21	21
2018-01-20 06:08:06	sdfsw	200	0.518771	21	21
2018-01-20 06:08:06	tm	200	0.387844	21	20
2018-01-20 05:53:12	sd	200	0.362383	21	21
2018-01-20 05:53:11	tm	200	0.391009	21	20
2018-01-20 05:53:10	sdfsw	200	0.634272	21	21
2018-01-20 05:38:12	sd	200	0.394906	21	21
2018-01-20 05:38:11	sdfsw	200	0.584084	21	21
2018-01-20 05:38:11	tm	200	0.393222	21	20
2018-01-20 05:23:05	sd	200	0.398964	21	21
2018-01-20 05:23:04	sdfsw	200	0.437984	21	21
2018-01-20 05:23:04	tm	200	0.487122	21	20
2018-01-20 05:10:05	sd	200	0.899808	21	21
2018-01-20 05:09:06	tm	200	0.388602	21	20
2018-01-20 05:08:06	sdfsw	200	0.476703	21	0
2018-01-20 04:53:09	tm	200	0.423273	21	20
2018-01-20 04:53:09	sd	200	0.510595	21	21
2018-01-20 04:53:08	sdfsw	200	0.576342	21	21
2018-01-20 04:40:05	sd	200	0.96429	21	21
2018-01-20 04:39:05	tm	200	0.462678	21	20
2018-01-20 04:38:04	sdfsw	200	0.871902	21	0
2018-01-20 04:23:05	tm	200	0.380758	21	20
2018-01-20 04:23:05	sd	200	0.388338	21	21
2018-01-20 04:23:04	sdfsw	200	0.581426	21	21
2018-01-20 04:09:40	sd	200	0.082695	21	20
2018-01-20 04:08:40	tm	200	0.384509	21	0
